province_norm,harvest_year,yield_kg_dekar,province,tmean_season,tmax_season,tmin_season,rain_season_sum,rad_season_mean,tmean_mam,tmax_mam,tmin_mam,rain_mam_sum,rad_mam_mean,ndvi_auc,ndvi_max,ndvi_mean,evi_max,evi_mean
KIRIKKALE,2023,239.0,Kirikkale,10.01309210526316,16.611427631578948,4.470986842105264,357.664,14.800782894736844,10.301891304347826,16.579630434782608,4.468478260869565,204.462,16.617521739130435,91.38078423780031,0.5771155827749033,0.3015867466594074,0.4237296937513614,0.1894417213785037
KIRIKKALE,2024,215.0,Kirikkale,12.084,18.684314754098363,6.277659016393442,362.556,15.74570491803279,12.15,18.892304347826087,5.815086956521738,133.326,18.575108695652176,93.77472916925755,0.5558935917573188,0.3084695038462425,0.4084528350634553,0.1912507401923496
KIRKLARELI,2005,333.0,Kirklareli,10.742690789473684,16.35646052631579,5.967657894736842,449.554,13.926118421052632,10.495760869565215,16.54158695652174,5.012608695652173,89.14,17.396413043478262,128.8434808609021,0.6466132337550218,0.4252260094419208,0.4688058736564269,0.2572935668410117
KIRKLARELI,2006,306.0,Kirklareli,9.893947368421053,15.09608552631579,5.348815789473684,495.55,14.046644736842106,10.81458695652174,16.661760869565217,5.605608695652174,109.354,17.878586956521737,137.97137682294988,0.6390781655809668,0.4553510786235976,0.4508583102552784,0.2798159458385985
KIRKLARELI,2007,383.0,Kirklareli,11.687052631578949,17.589480263157895,6.748486842105263,336.11,14.61411184210526,11.393369565217393,17.73191304347826,5.913717391304348,100.67,18.27445652173913,147.58540190121585,0.6939690043037469,0.4870805343274455,0.4905023647570425,0.2916910299664444
KIRKLARELI,2008,390.0,Kirklareli,10.867934426229509,16.378832786885244,6.150740983606558,455.23,14.267934426229507,12.179391304347826,17.973391304347825,6.899673913043478,84.588,17.46,134.64394736886717,0.6955089167812064,0.4429077216081155,0.5100215906665921,0.2731852056345654
KIRKLARELI,2009,308.0,Kirklareli,11.11578947368421,16.652802631578947,6.319486842105263,391.442,14.220427631578948,10.46613043478261,16.441673913043477,5.178456521739131,97.742,17.886195652173914,139.1752412094453,0.6687767609424804,0.4593242284140114,0.5011942651784898,0.2895144911026083
KIRKLARELI,2010,283.0,Kirklareli,10.924381578947369,16.03995394736842,6.269651315789473,865.7620000000001,13.500361842105262,10.76567391304348,16.37408695652174,5.675869565217391,151.266,18.43586956521739,150.05108730126636,0.672153250836632,0.4952181099051688,0.4829447928222699,0.31038567666878
KIRKLARELI,2011,324.0,Kirklareli,10.607756578947368,15.957355263157895,6.162322368421052,539.88,13.632434210526316,9.396934782608696,14.688021739130434,4.732282608695653,118.12,16.366521739130434,149.62136410908286,0.7043142206711137,0.4937998815481288,0.5353249494713609,0.3095349757575084
KIRKLARELI,2012,402.0,Kirklareli,10.44840655737705,16.040137704918035,5.6471606557377045,482.666,14.65288524590164,11.300869565217392,17.329282608695653,5.864369565217392,147.4,18.08663043478261,129.07681652273732,0.6707218034332675,0.4245947911932149,0.4827003087571039,0.2588908344064884
KIRKLARELI,2013,378.0,Kirklareli,11.780861842105264,17.06808552631579,7.082638157894737,599.894,14.204934210526316,12.18686956521739,18.04228260869565,6.744478260869565,93.63,18.50195652173913,139.19961978441108,0.685265996621942,0.4594046857571318,0.4988208385018357,0.2863840261760937
KIRKLARELI,2014,407.0,Kirklareli,11.5605,17.199875,6.888447368421053,513.014,13.64220394736842,11.93686956521739,17.765152173913044,6.619586956521738,197.698,16.878804347826087,153.84530462226977,0.730683823060414,0.5077402792814181,0.5486254025394742,0.3206544627669871
KIRKLARELI,2015,346.0,Kirklareli,10.67436842105263,15.805822368421053,6.224809210526316,621.67,13.869802631578947,10.58504347826087,16.242391304347827,5.535760869565218,134.996,17.837282608695652,138.4165515548225,0.6693727322974733,0.4568203021611309,0.4860063347023451,0.2809152186740293
KIRKLARELI,2016,381.0,Kirklareli,11.94496393442623,17.627272131147542,7.13320655737705,572.25,14.563639344262295,12.244673913043478,18.126891304347826,6.9529565217391305,157.434,17.88163043478261,156.66272971933645,0.7193952372201682,0.5153379267083434,0.5276643984436781,0.3264090224895021
KIRKLARELI,2017,437.0,Kirklareli,10.009723684210527,15.722092105263156,5.114052631578947,624.02,14.505657894736842,10.772978260869566,17.088217391304347,5.150173913043478,150.792,18.55760869565217,139.0659703129203,0.7160288379538254,0.4589635983924759,0.5393244983394979,0.286618167410631
KIRKLARELI,2018,390.0,Kirklareli,11.73454605263158,17.072967105263157,7.166539473684211,845.422,14.003980263157894,12.562456521739133,18.37395652173913,7.424934782608696,175.328,18.25641304347826,156.12316151581587,0.6909854489425605,0.5152579587980715,0.4954431056487577,0.3140443493906591
