province_norm,harvest_year,yield_kg_dekar,tmean,tmax_mean,tmin_mean,rain_sum,rad_mean,tmean_std,tmax_p95,tmin_p05,hot_days_30,frost_days_0,dry_days_lt1mm,index,mam_tmean,mam_tmax_mean,mam_tmin_mean,mam_rain_sum,mam_rad_mean,mam_tmean_std,mam_tmax_p95,mam_tmin_p05,mam_hot_days_30,mam_frost_days_0,mam_dry_days_lt1mm,ndvi_auc,ndvi_max,ndvi_mean,evi_max,evi_mean
KARAMAN,2006,213.0,9.32295394736842,15.928868421052632,3.764519736842106,359.95,16.929802631578948,8.418108207504325,31.291799999999995,-6.8462,35.0,104.0,239.0,841,10.37767391304348,16.97454347826087,4.340847826086956,90.26,20.775543478260868,5.160533146297703,28.6174,-2.2857000000000003,4.0,16.0,69.0,91.01232681358786,0.4684574164583449,0.3003707155563959,0.361713434990867,0.207988778085061
KARAMAN,2007,215.0,9.365361842105262,15.88982894736842,3.848151315789474,373.652,17.460559210526316,8.979887579360062,33.939899999999994,-6.814500000000001,30.0,125.0,248.0,842,9.598804347826086,16.425391304347826,3.479891304347826,100.628,20.824021739130437,5.944538104847247,27.463600000000003,-3.4773,0.0,28.0,72.0,87.10480174481272,0.4602509059648472,0.2874745932172034,0.357423043397843,0.1946080539599588
KARAMAN,2008,195.0,9.419868852459016,15.924675409836064,3.8537311475409832,378.176,17.508491803278687,9.087581409675549,32.1456,-8.605999999999998,27.0,105.0,241.0,843,11.207565217391304,18.087413043478257,5.024326086956521,69.072,20.839891304347827,4.789631134262153,26.919300000000003,-0.4492,0.0,11.0,74.0,83.24156426184074,0.4325570696982472,0.2738209350718441,0.3361203086175682,0.1873237108351979
KARAMAN,2009,212.0,9.175631578947367,15.358493421052632,3.963282894736843,486.7240000000001,16.93733552631579,7.8513694751995455,30.040599999999998,-5.6828,16.0,88.0,219.0,844,8.477260869565216,14.632217391304348,2.961782608695652,149.872,20.674456521739128,5.230550163044258,25.5325,-4.9382,0.0,25.0,66.0,100.30423733696672,0.5219010734194626,0.331037086920683,0.4142258260398919,0.2285859612200527
KARAMAN,2010,162.0,10.822677631578948,17.047203947368423,5.524131578947369,497.054,16.821052631578947,7.941848880765142,31.9815,-4.1639,29.0,58.0,213.0,845,10.7925,17.22863043478261,4.976934782608696,83.11200000000001,21.19934782608696,4.99488673600258,26.1306,-3.8936,0.0,10.0,74.0,99.8651622477888,0.5296063211573242,0.3295879942171253,0.4096126729477574,0.22322905575172
KARAMAN,2011,209.0,9.578368421052632,15.819953947368424,4.4343881578947375,566.8299999999999,16.319703947368424,7.372852277246696,29.94589999999999,-4.9189,15.0,77.0,212.0,846,8.328086956521737,14.242804347826093,2.962239130434783,168.758,18.6958695652174,4.746404084000772,21.7613,-4.9853,0.0,18.0,55.0,105.5893868227655,0.5579313384496005,0.3484798244975764,0.4319085333326059,0.2354879103867829
KARAMAN,2012,219.0,8.238478688524589,14.558662295081966,2.954629508196722,482.952,17.011540983606555,9.42650781986618,34.691600000000015,-8.584,31.0,141.0,220.0,847,8.909934782608696,14.970782608695652,3.390630434782608,122.246,20.618586956521742,6.075567907800336,22.7075,-8.146,0.0,25.0,66.0,85.65737075722981,0.4711875071083808,0.281767666964572,0.3722981452557982,0.1970510602156078
KARAMAN,2013,246.0,10.378625,16.504592105263157,5.257453947368421,479.854,16.855690789473684,7.863561781948105,31.4029,-4.2981,21.0,83.0,222.0,848,10.834304347826087,16.99058695652174,5.301739130434783,131.692,20.378804347826087,5.693608476947823,25.6476,-3.5758,0.0,14.0,68.0,105.86176446869791,0.5489450342574298,0.3493787606227654,0.4429295204795374,0.2396757592522325
KARAMAN,2014,169.0,10.18182894736842,17.04497368421053,4.550861842105263,265.214,17.37279605263158,7.99995798155328,32.4635,-5.53,33.0,77.0,246.0,849,11.057695652173914,18.17891304347826,4.703869565217391,114.738,21.173369565217392,4.733781240132611,26.6903,-2.6364,0.0,9.0,72.0,88.87451485550477,0.508298785690448,0.2933152305462205,0.4102541714134735,0.2078729457016431
KARAMAN,2015,239.0,9.050986842105264,15.178125,3.90429605263158,524.8620000000001,16.45470394736842,7.662620253434275,29.694399999999987,-5.0265,15.0,98.0,201.0,850,9.192282608695654,15.441760869565217,3.4457608695652167,141.114,20.385869565217387,5.436177604918891,26.1575,-4.048500000000001,0.0,24.0,57.0,108.28338770655736,0.5888338273182461,0.3573709165232914,0.4694724591035734,0.2417844635012279
KARAMAN,2016,182.0,10.335967213114753,17.03599344262295,4.788439344262296,301.59,17.447737704918033,8.572816067539817,32.1396,-6.610399999999999,32.0,89.0,246.0,851,11.271999999999998,18.30413043478261,4.9994130434782615,100.73,21.24521739130435,4.685246153243553,25.995300000000004,-2.6136,0.0,13.0,70.0,94.65340792706311,0.5212456938040553,0.3113598944969179,0.4224299847722642,0.2193158371433272
KARAMAN,2017,232.0,8.82763157894737,15.31375657894737,3.237953947368421,398.1400000000001,17.569440789473685,9.452860747554828,33.0606,-11.3339,33.0,117.0,240.0,852,9.325717391304348,15.745478260869564,3.528978260869565,173.42,20.530108695652174,4.77550045781082,23.3471,-3.103,0.0,20.0,65.0,100.02943760815154,0.5868947701632986,0.3301301571226122,0.4653671337161216,0.2359328472306161
KARAMAN,2018,231.0,11.093809210526317,17.65368421052632,5.601875,405.846,17.299342105263158,7.819556804803279,31.942,-3.9892,32.0,68.0,225.0,853,12.603326086956525,19.160108695652173,6.605217391304348,90.806,21.06184782608696,4.5196429721600255,27.0857,-0.1302000000000002,0.0,5.0,67.0,104.481019726939,0.6055664598702899,0.344821847283626,0.4970019103733289,0.2387614745493103
KARAMAN,2019,206.0,9.550835526315788,15.589342105263157,4.447315789473684,541.2919999999999,16.76641447368421,8.243760845060274,30.162,-5.4451,18.0,100.0,206.0,854,9.46245652173913,15.527608695652171,4.025065217391304,97.124,20.43,6.145116471527477,27.4006,-2.8749,3.0,25.0,68.0,105.71036454968151,0.612365225213326,0.348879090923042,0.4968844957399281,0.2417005290116913
KARAMAN,2020,247.0,10.180334426229509,16.558826229508195,4.775704918032787,428.618,17.021573770491802,8.60519204843348,32.8496,-7.2076,35.0,84.0,232.0,855,9.917369565217394,16.174782608695647,4.188195652173913,102.724,20.40554347826087,5.493653416618187,28.840200000000003,-3.7033,2.0,13.0,70.0,104.6049185559126,0.6003658660474801,0.3440951268286594,0.5019665372514209,0.2478733322601514
KARAMAN,2021,213.0,10.561644736842108,17.51207236842105,4.85042105263158,281.366,17.538519736842105,8.506685745248912,31.318099999999998,-5.582599999999999,26.0,93.0,253.0,856,10.419391304347824,17.495434782608694,4.167478260869565,79.98599999999998,20.68847826086957,7.011750431164428,28.491100000000003,-4.6877,2.0,29.0,75.0,96.90123731956028,0.58127136329408,0.3198060637609253,0.4886259546137789,0.2295805235296552
KARAMAN,2022,213.0,8.93266447368421,15.415710526315786,3.448526315789474,415.44000000000005,17.109506578947368,8.937513165865594,30.4026,-10.066,23.0,100.0,246.0,857,8.363913043478263,14.575695652173914,2.6563913043478267,92.692,20.156304347826087,7.703392088079455,25.3216,-10.0038,2.0,28.0,75.0,100.47874258631298,0.5896711621682111,0.3316130118360165,0.4916356953968404,0.2395168626752669
KARAMAN,2023,206.0,10.063940789473683,16.817565789473683,4.546440789473684,318.332,16.72401315789474,7.777322077859008,31.664399999999997,-5.490500000000001,28.0,81.0,235.0,858,10.360282608695654,16.955,4.450586956521739,147.15199999999996,19.406739130434783,4.391671704353036,24.337100000000003,-1.2088,0.0,8.0,62.0,102.4834108469085,0.6120929361111379,0.3382290787026678,0.5127499415406984,0.2382652668155117
KARAMAN,2024,192.0,12.180177049180328,18.789547540983605,6.624583606557378,348.84400000000005,17.357311475409833,8.2582052327318,34.216800000000006,-3.9268,52.0,60.0,234.0,859,11.712326086956525,18.341413043478266,5.757369565217391,88.288,20.47336956521739,5.16880510584111,27.1017,-2.1764,0.0,12.0,68.0,105.43198168350584,0.6019119449577276,0.3468157292220586,0.4954772908350602,0.2384769345304339
KARS,2005,87.0,1.8061842105263155,8.138388157894738,-3.7353157894736846,643.048,15.79370394736842,10.098316905424891,25.06469999999999,-18.2181,0.0,177.0,173.0,860,3.274391304347827,8.961804347826087,-2.2430217391304352,242.72,17.818934782608693,6.483412954417293,18.3697,-12.0283,0.0,53.0,44.0,151.56433161535608,0.7154899370003899,0.5002123155622319,0.4971200912186125,0.3066799190034633
KARS,2006,95.0,3.199493421052632,9.510427631578947,-2.2389144736842104,546.758,15.916690789473682,9.41908319762518,25.17959999999999,-18.1387,0.0,182.0,169.0,861,4.752782608695652,10.706130434782608,-0.8528695652173913,195.94600000000003,19.040434782608692,5.040288147671951,18.7007,-8.6976,0.0,46.0,46.0,147.53776700400502,0.6672747949478269,0.4869233234455614,0.4316164871108242,0.2877009864653476
KARS,2007,117.0,2.50403947368421,8.582677631578946,-2.84954605263158,536.384,15.65496052631579,9.321783823314169,24.1823,-16.4722,0.0,185.0,172.0,862,3.360152173913043,9.089130434782607,-2.04595652173913,169.96200000000002,18.72904347826087,6.19783218559235,21.6042,-9.4093,0.0,66.0,46.0,160.70544245609753,0.7316740336284294,0.5303809982049437,0.5182556684624905,0.32638178156796
KARS,2008,115.0,2.1162557377049174,8.624340983606558,-3.5390360655737703,561.848,15.890806557377047,10.28133821287584,25.592800000000004,-19.9048,0.0,177.0,187.0,863,5.200804347826086,11.522347826086955,-0.6142391304347826,133.31400000000002,19.010847826086955,4.7531987338063,21.4188,-8.778,0.0,52.0,56.0,152.09312202055972,0.7208659202157424,0.5003063224360537,0.498831749243232,0.3109189241024328
KARS,2009,105.0,2.678467105263158,8.770881578947368,-2.515519736842105,492.62200000000007,15.235388157894738,8.559866429988519,22.9289,-15.930700000000002,0.0,194.0,178.0,864,2.5376304347826086,8.687999999999999,-3.154826086956521,162.234,18.84467391304348,5.360762410344488,19.0023,-11.6589,0.0,70.0,50.0,147.6547561058225,0.7498990767052498,0.4873094260918238,0.5239869226159886,0.2983283854864855
KARS,2010,104.0,4.378572368421053,10.222052631578949,-0.8137434210526318,583.218,14.46659210526316,8.420583923452533,25.4222,-12.1209,1.0,172.0,177.0,865,4.248239130434783,10.078695652173916,-1.1878260869565218,222.312,16.38995652173913,4.486981029085711,17.6712,-8.831199999999999,0.0,55.0,47.0,152.35038346982083,0.7150340126425654,0.5028065461050191,0.5029455355903663,0.3094988964018207
KARS,2011,107.0,3.6691644736842095,9.78220394736842,-1.465815789473684,532.364,15.254052631578949,8.763948538156749,25.383699999999997,-15.571,3.0,176.0,169.0,866,2.898521739130435,8.506000000000002,-2.261695652173913,205.39,17.509434782608697,5.844299003787884,17.590400000000002,-12.7413,0.0,58.0,40.0,149.12447645323658,0.7512805288798321,0.4921599882945087,0.5392496326291227,0.305338062847543
KARS,2012,148.0,1.156918032786885,7.49872131147541,-4.537390163934426,477.682,16.038190163934424,10.446116634108144,23.9232,-19.7536,0.0,187.0,175.0,867,2.578826086956522,8.602739130434783,-3.4795000000000003,164.19600000000003,19.729195652173917,8.375650008705174,18.5453,-18.866200000000003,0.0,48.0,41.0,149.59459921979015,0.7013964697623641,0.4920874974335189,0.4898998009337157,0.308380442819483
KARS,2013,136.0,3.433888157894737,9.60478947368421,-1.94178947368421,492.894,15.75303289473684,9.054601671691286,24.3538,-17.102899999999998,0.0,158.0,179.0,868,4.580847826086956,10.466782608695652,-0.931673913043478,163.04199999999997,19.05630434782609,5.7249485873880985,18.841,-10.5126,0.0,48.0,51.0,150.8963040255393,0.7338423663307952,0.4980076040446839,0.5266707292544256,0.3064443524125881
KARS,2014,128.0,3.91470394736842,10.65271052631579,-1.6631776315789475,327.526,15.848796052631576,9.125653767864604,26.5948,-14.6116,4.0,182.0,212.0,869,6.037782608695652,12.388717391304349,0.306282608695652,133.79600000000002,18.111065217391307,5.27773717292813,21.5909,-5.9123,0.0,46.0,55.0,137.6982630393141,0.7210599925211386,0.4544497130010371,0.5017963830180505,0.2787650425504716
KARS,2015,164.0,3.840072368421053,10.231973684210526,-1.571644736842105,424.798,15.455690789473683,8.734304740222633,27.751299999999997,-11.85,7.0,189.0,190.0,870,4.067565217391304,10.21395652173913,-1.5313478260869564,185.892,18.282108695652173,4.86838633216556,19.2559,-7.2497,0.0,59.0,49.0,156.18447704299683,0.7296050659318781,0.5154603202739152,0.5044116988978232,0.3180435045943387
KARS,2016,136.0,3.2033704918032786,9.351868852459017,-2.061527868852459,538.7260000000001,15.210832786885248,8.768202603264225,24.45520000000001,-15.281199999999998,0.0,180.0,185.0,871,4.798065217391303,11.173543478260871,-0.9823043478260872,162.39599999999996,18.49815217391304,4.907294731124016,18.189400000000003,-9.6654,0.0,50.0,50.0,163.10585876871468,0.752842869062199,0.5365324301602445,0.5371332376712351,0.3258842197158014
KARS,2017,121.0,2.0389013157894733,8.887394736842106,-3.7985000000000007,358.95399999999995,16.608769736842106,10.775432393985776,28.35929999999999,-19.9582,7.0,193.0,206.0,872,4.38063043478261,10.775521739130436,-1.4011304347826083,132.306,19.711239130434784,4.680617832134143,18.5002,-7.7816,0.0,57.0,60.0,143.47436236862362,0.6640194296491142,0.4735127470911663,0.4443669365582144,0.2888501885914358
KARS,2018,146.0,4.848875,11.181125,-0.4819078947368425,475.02600000000007,15.394131578947368,8.387204414971347,29.277699999999992,-11.9385,12.0,173.0,175.0,873,6.160434782608696,12.34654347826087,0.5743478260869564,170.48800000000003,17.906369565217393,4.35993304541883,18.097,-6.3384,0.0,44.0,50.0,147.61077192286837,0.7626991671962385,0.4871642637718422,0.5649535288117793,0.302144774097582
KARS,2019,114.0,3.875105263157895,10.251532894736842,-1.5969736842105269,377.754,15.989809210526316,9.374635591004624,26.8744,-15.1345,5.0,186.0,203.0,874,4.113847826086956,10.226282608695652,-1.4027173913043476,124.644,19.67578260869565,5.965874951139403,22.457,-9.2542,0.0,59.0,57.0,153.96566624320525,0.7011945078288511,0.5081375123538133,0.4842338426975934,0.3150801646734625
KARS,2020,121.0,3.8350163934426234,10.409390163934429,-1.8157573770491813,458.182,15.729901639344265,8.995489406414448,24.762,-14.651599999999998,2.0,180.0,206.0,875,4.615152173913044,11.002369565217393,-1.2778478260869566,224.34400000000005,17.998782608695652,4.449846701729883,21.0969,-6.6252,0.0,61.0,51.0,145.90983709015967,0.7089072748666145,0.4799665693755254,0.4686138459663045,0.2869030578975354
KARS,2021,45.0,4.697118421052631,11.491973684210526,-1.0037171052631575,366.7,16.13445394736842,9.49253348477252,28.73599999999999,-13.6733,8.0,166.0,201.0,876,5.335999999999999,11.94508695652174,-0.9255434782608696,137.76600000000002,19.913065217391303,7.032336438213105,24.03,-11.006,0.0,49.0,55.0,122.80446855813126,0.60823537263485,0.4052952757694108,0.3603094638118578,0.2246449428649421
KARS,2022,135.0,2.999289473684211,9.746677631578947,-2.718809210526316,424.28,16.164526315789477,9.535336726628266,27.4979,-16.859499999999997,3.0,188.0,202.0,877,2.5689999999999995,9.003934782608695,-3.6079782608695647,166.756,19.49786956521739,7.176300601958528,19.5798,-14.4471,0.0,62.0,51.0,149.85194747213336,0.7249121363571689,0.4945608827463166,0.5026975126127599,0.2964779650665962
KARS,2023,303.0,3.9857763157894737,10.344348684210528,-1.3743947368421054,529.422,14.701309210526317,8.349689729376951,24.494499999999995,-15.3619,0.0,184.0,170.0,878,5.280152173913043,11.303260869565216,-0.2513913043478259,234.65000000000003,15.878869565217393,4.132063659538505,18.863100000000003,-6.7368,0.0,53.0,38.0,137.89657873109985,0.7536995947191404,0.4551042202346524,0.5308294175808889,0.2739177891784535
KARS,2024,257.0,4.631062295081968,10.740518032786886,-0.5484196721311473,599.74,15.299927868852462,8.21838620824168,24.1196,-13.4876,0.0,162.0,182.0,879,5.401478260869566,11.490043478260873,-0.1574130434782608,232.93600000000004,18.151652173913043,5.284266199129116,21.955,-8.0735,0.0,46.0,52.0,152.90699691722017,0.7336139057871576,0.5029835424908551,0.5004284333657149,0.3030667127228227
KASTAMONU,2005,151.0,10.364605263157896,14.221828947368422,7.163105263157895,618.456,13.589013157894737,6.9229400669369685,26.5409,-2.5222999999999995,0.0,41.0,190.0,880,9.253282608695653,13.249173913043478,5.737434782608695,203.862,16.08578260869565,5.728956989102897,21.7633,-2.6947,0.0,19.0,55.0,127.87945520692293,0.6561905720975012,0.4220444066235094,0.4851627013778121,0.2599152412112361
KASTAMONU,2006,157.0,9.54253947368421,13.340335526315789,6.298342105263158,550.508,13.659276315789477,7.045056026340618,25.3946,-4.0847,1.0,58.0,197.0,881,9.694413043478262,13.924195652173914,5.984521739130435,85.80000000000001,17.11173913043478,4.450819176736325,22.7676,-0.1112,0.0,6.0,74.0,137.51716932858176,0.6550991425371031,0.4538520439887179,0.459191871626092,0.2750946677086029
KASTAMONU,2007,138.0,10.840967105263156,15.089907894736845,7.352322368421054,395.782,14.706940789473684,7.472142289086396,29.23869999999999,-2.6346,12.0,35.0,223.0,882,9.99582608695652,14.529304347826088,6.075086956521738,108.824,17.941326086956522,5.709448245332046,25.8146,0.0360999999999997,0.0,5.0,65.0,129.46970668893002,0.6559929388776653,0.427292761349603,0.4654580668141688,0.2649431845468006
KASTAMONU,2008,185.0,10.2428,14.248885245901638,6.890426229508196,562.408,14.352065573770492,7.39200408798873,26.807600000000004,-3.8332,2.0,60.0,202.0,883,11.22658695652174,15.61317391304348,7.493695652173913,140.284,17.014782608695647,3.8640082194306986,23.7289,2.5528,0.0,0.0,64.0,131.00219616497188,0.6905031163828695,0.4309282768584591,0.4858019476376579,0.2627615352712547
KASTAMONU,2009,173.0,10.393184210526314,14.164782894736842,7.176217105263159,660.5880000000001,13.800184210526314,6.8966206843384,26.1081,-2.3229,1.0,36.0,190.0,884,8.937760869565219,12.87930434782609,5.331326086956522,156.67600000000002,17.065391304347823,4.640028077239712,21.3789,-0.7985999999999999,0.0,10.0,60.0,145.75371879365872,0.6772412399312956,0.4810353755566294,0.5010337435544787,0.2993640226484801
KASTAMONU,2010,151.0,11.560559210526316,15.39471710526316,8.327519736842104,716.202,13.572427631578948,6.667065285013666,26.50129999999999,-0.9349,2.0,23.0,167.0,885,10.279739130434782,14.414978260869564,6.564282608695653,151.274,18.044347826086952,4.806244209747015,23.5554,-0.4325000000000001,0.0,6.0,62.0,138.5216950772402,0.6786923794429653,0.4571673104859408,0.491297011721911,0.2757922693367494
KASTAMONU,2011,164.0,10.527046052631578,14.267401315789474,7.449388157894735,647.368,12.918039473684212,6.759527135841855,26.3634,-1.6739,5.0,38.0,187.0,886,8.493456521739132,12.184739130434782,5.283173913043479,194.078,14.693043478260872,4.654045463240883,20.0926,-1.2518,0.0,13.0,54.0,147.1342587435293,0.7285888533128639,0.48559161301495,0.5278599409337933,0.2982297411887453
KASTAMONU,2012,163.0,9.537567213114754,13.208334426229507,6.311724590163935,694.412,14.427009836065574,8.36330769029848,28.5272,-6.0456,6.0,71.0,192.0,887,9.95208695652174,13.723195652173912,6.459195652173911,147.136,17.53095652173913,6.1726286413491485,20.8718,-3.792100000000001,0.0,15.0,58.0,133.65312844204186,0.6669788617019382,0.4396484488225051,0.4907303735075624,0.2764016217597942
KASTAMONU,2013,165.0,11.872651315789474,15.849861842105264,8.578677631578948,569.426,13.957605263157896,6.7810808456892655,27.028299999999994,-0.6824999999999999,1.0,19.0,192.0,888,11.574978260869567,15.882760869565216,7.727260869565219,163.44000000000003,17.304086956521736,5.501710946622111,24.6481,0.4302999999999999,0.0,4.0,59.0,135.90309557600543,0.7065011356269113,0.4485250679076094,0.5022257975640393,0.2741879070451539
KASTAMONU,2014,171.0,11.41182894736842,15.726625,7.925539473684211,445.888,14.15875657894737,6.348363108870158,27.3218,-0.7688000000000001,2.0,26.0,210.0,889,11.477934782608695,15.961434782608698,7.568565217391304,153.32799999999995,16.32967391304348,4.1749151200277375,22.7928,0.6875999999999998,0.0,5.0,57.0,134.6096572048658,0.7223848262790364,0.4442562944054974,0.5290954885654565,0.2801392635636222
KASTAMONU,2015,155.0,10.347782894736843,13.959861842105262,7.273085526315789,718.586,13.365322368421053,6.681369922786717,25.52949999999999,-1.7788,3.0,36.0,184.0,890,9.39036956521739,13.252913043478264,5.872260869565217,174.508,16.839086956521736,4.978955827946856,21.9107,-0.2676999999999999,0.0,6.0,59.0,146.97452493054723,0.7058877870563877,0.4850644387146778,0.5131760599046366,0.2946767316169332
KASTAMONU,2016,162.0,11.334209836065574,15.168426229508196,8.08215737704918,694.432,13.887311475409836,6.754603008166302,27.182800000000004,-1.6508,2.0,26.0,182.0,891,11.224782608695651,15.429065217391305,7.372217391304348,210.66,16.636391304347825,4.236683068716512,22.9261,-0.1440000000000001,0.0,5.0,52.0,148.45672587359306,0.7198296515738916,0.4883444930052409,0.5301732160156807,0.3046543323286435
KASTAMONU,2017,179.0,9.706598684210528,13.49466447368421,6.391217105263159,643.5360000000001,14.078236842105262,7.6598115787904675,26.60199999999999,-4.2747,5.0,62.0,182.0,892,10.075869565217392,14.240847826086956,6.359021739130434,151.766,17.4325,3.940099567039445,20.1672,1.15,0.0,0.0,54.0,143.90867608945766,0.7243580620961012,0.4749461257077818,0.5342902027680796,0.3039878130306858
KASTAMONU,2018,185.0,12.009717105263157,16.04463157894737,8.673144736842104,689.37,13.834059210526316,6.442243533233483,26.9779,-0.0946,0.0,16.0,177.0,893,12.508500000000002,16.743347826086957,8.761065217391304,207.2,17.24563043478261,4.309788833714338,22.992400000000004,2.7013000000000003,0.0,2.0,55.0,142.15796443210007,0.6994021855589405,0.4691681994458749,0.5028453260618442,0.2857855714356806
KASTAMONU,2019,199.0,11.08854605263158,14.927039473684207,7.980901315789474,655.836,13.77163157894737,7.027809878450123,26.781299999999987,-0.6279999999999999,0.0,31.0,173.0,894,10.434717391304348,14.566173913043478,6.831760869565218,150.45600000000002,17.080978260869564,5.452741394057071,24.7396,0.2330999999999999,0.0,4.0,55.0,142.5781459520345,0.7047262820706782,0.4705549371354257,0.5213965520108859,0.2928273030560788
KASTAMONU,2020,190.0,11.5008131147541,15.574531147540984,8.158118032786886,662.4839999999999,14.40345573770492,6.654036265767059,27.0104,-0.0939999999999998,1.0,16.0,196.0,895,10.200391304347828,14.551673913043476,6.260956521739132,147.68800000000002,17.936891304347824,4.610088900376446,24.613200000000003,0.7888,1.0,4.0,60.0,135.61690701426625,0.7103510802324884,0.4461082467574545,0.5175373511892843,0.2758797418748132
KASTAMONU,2021,227.0,11.457861842105263,15.476092105263158,8.22246052631579,597.3620000000001,13.79729605263158,6.9655511544413935,27.5971,-1.4772,6.0,31.0,182.0,896,9.51304347826087,13.627021739130436,5.822521739130434,216.272,16.484326086956518,5.314095181918035,23.1649,-0.7302,0.0,9.0,51.0,126.11974572492718,0.7139498998809334,0.4162367845707175,0.5403159719570544,0.2604070526130073
KASTAMONU,2022,205.0,10.099434210526317,13.814519736842106,6.929506578947367,790.218,13.840131578947368,6.931052603109906,24.930899999999998,-3.8215,0.0,50.0,183.0,897,8.579695652173912,12.36063043478261,5.122847826086956,175.49800000000002,17.26208695652174,6.186576954330159,22.5689,-4.1493,0.0,20.0,58.0,140.03385399536597,0.7091147405309176,0.4621579339781062,0.4903387790711096,0.284039707244134
KASTAMONU,2023,198.0,11.364730263157892,15.174815789473683,8.267690789473685,656.63,13.16582894736842,6.126469847986607,27.029199999999985,-0.4575999999999997,3.0,19.0,175.0,898,10.017695652173911,13.714152173913046,6.850043478260868,253.176,14.38726086956522,3.5327386871419235,19.5716,1.8179,0.0,2.0,37.0,143.10051706524172,0.7097654436481535,0.4722789342087185,0.5450626090161056,0.2939744367720219
KASTAMONU,2024,223.0,12.930577049180329,16.89515409836066,9.620524590163932,670.9179999999999,14.33248524590164,6.8018434987662255,29.059600000000003,0.2344,6.0,15.0,193.0,899,11.636565217391302,15.747239130434778,8.095739130434783,166.86600000000004,17.17297826086957,4.163584574880576,22.911,1.3566,0.0,0.0,57.0,133.4912985809593,0.6920110629982907,0.439116113753156,0.5114755008589915,0.2708066347673961
KAYSERI,2005,178.0,7.239657894736841,13.609828947368424,1.768092105263158,359.606,16.484940789473683,8.956130288465207,30.728099999999998,-10.8006,21.0,131.0,227.0,900,7.7257173913043475,14.072021739130436,2.0099130434782606,143.142,18.338934782608696,5.617562598283021,23.268,-6.589200000000001,0.0,32.0,55.0,86.75910607630931,0.4957739643988374,0.2863336834201628,0.3836475961406379,0.2034608170843407
KAYSERI,2006,192.0,7.503019736842106,14.280907894736844,1.833526315789474,327.328,16.338302631578948,8.29818294951585,29.945400000000003,-9.1789,15.0,135.0,225.0,901,8.762695652173914,15.49126086956522,2.656804347826087,135.99400000000003,19.332217391304347,4.985953230891785,26.7312,-4.2648,0.0,29.0,60.0,91.59546953911148,0.5044915390437765,0.3022952790069687,0.3902248744384186,0.2069644759371917
KAYSERI,2007,163.0,7.618651315789474,14.452644736842103,1.9574276315789476,272.224,16.77497368421053,8.962080379917595,32.225199999999994,-8.5682,24.0,158.0,240.0,902,8.07204347826087,15.017173913043475,1.8883043478260872,102.08,19.08652173913044,6.354759123253404,27.2173,-5.0749,0.0,47.0,65.0,86.14257238849517,0.4796934336955059,0.2842989187739111,0.3744026046046045,0.1926306200911176
KAYSERI,2008,183.0,7.337626229508197,14.07544262295082,1.5425245901639346,320.248,17.057193442622953,8.955584669229074,30.1608,-10.742,17.0,128.0,236.0,903,9.458478260869564,16.4229347826087,3.1247826086956523,94.468,19.555565217391305,4.715298453440325,26.3507,-2.7722,0.0,21.0,66.0,90.14149889648424,0.4772889077215778,0.2965180884752773,0.3597919866509725,0.2033935003175995
KAYSERI,2009,173.0,7.165539473684211,13.457618421052633,1.9214144736842105,410.59,15.911197368421051,7.9608352032779965,28.390699999999995,-8.819600000000001,4.0,125.0,211.0,904,6.695586956521738,12.91417391304348,1.0945652173913043,152.596,18.899478260869568,5.223975426444092,23.607600000000005,-6.5572,0.0,32.0,58.0,95.92778468668672,0.5132722808325793,0.3165933488009462,0.3960573247269425,0.2141488215200456
KAYSERI,2010,180.0,8.931519736842105,15.147243421052634,3.605592105263157,454.76,15.868138157894736,7.919507244955931,29.9758,-6.3266,14.0,108.0,205.0,905,8.919652173913043,15.294021739130432,3.0024565217391306,157.438,19.72395652173913,4.744178485687607,23.4865,-5.0451,0.0,22.0,66.0,96.58116950500522,0.5198173698462325,0.3187497343399509,0.3960589827677102,0.215858973105301
KAYSERI,2011,198.0,7.787717105263158,14.131552631578948,2.598552631578947,470.184,15.842309210526317,7.537394601044293,29.0507,-7.0404,12.0,110.0,209.0,906,6.852695652173914,12.829217391304349,1.5762173913043478,155.236,17.59717391304348,4.581301541968442,20.786,-5.5465,0.0,31.0,49.0,109.54314408109435,0.565549946759393,0.3615285283204432,0.4340972853107042,0.2414682506175593
KAYSERI,2012,203.0,6.283895081967214,12.805114754098362,0.8171081967213113,351.93,16.890196721311476,9.581157182858458,32.166000000000004,-11.7632,24.0,162.0,223.0,907,7.321847826086957,13.506152173913044,1.7908913043478265,118.642,19.977391304347822,6.554914480351402,21.7415,-9.6794,0.0,34.0,60.0,86.92071968749856,0.4762263700696112,0.285923420024666,0.3602934192232626,0.1979999133198428
KAYSERI,2013,256.0,8.291769736842106,14.521361842105264,3.0387171052631583,390.518,16.283223684210526,7.783064151757215,29.4801,-6.368,11.0,114.0,232.0,908,9.071369565217392,15.38645652173913,3.335782608695653,116.752,19.383130434782608,5.625532851376898,24.0075,-5.3414,0.0,21.0,69.0,102.5153647742076,0.5479123800307797,0.3383345372086062,0.4177659750367761,0.2275733920363287
